id_cliente;nombre;sexo;fecha_nacimiento;edad;distrito;fecha_alta;segmento_programa;ingresos_mensuales_aprox
CLI02256;Valero Esparza Luna;M;1970-03-21;56;;2024-06-25 00:00:00;Basico;1330.12
CLI02257;Ursula Amparo Murcia Catala;F;1955-03-26;71;Magdalena;2024-07-20 00:00:00;Basico;1976.97
CLI02258;Berto Llobet Luna;F;1962-11-18;63;Ate;2024-02-04 00:00:00;Premium;10550.86
CLI02259;Santos Aznar Vall;M;1973-04-06;53;;2024-06-22 00:00:00;Premium;7120.17
CLI02260;Dafne Guardia Baquero;F;1970-08-28;55;Santiago de Surco;2024-02-03 00:00:00;Premium;4672.34
CLI02261;Ruben Paco Gallego Dominguez;M;1972-06-01;54;Santiago de Surco;2024-10-17 00:00:00;Premium;4979.4
CLI02262;Camila Abril Berrocal;M;1993-02-11;33;Los Olivos;2024-03-16 00:00:00;Premium;8332.67
CLI02263;Herberto Pazos-Garmendia;M;1980-07-23;45;Miraflores;2024-08-28 00:00:00;Regular;11062.27
CLI02264;Victor Ciriaco Otero Anglada;F;1980-02-06;46;Santiago de Surco;2024-04-06 00:00:00;Regular;4615.94
CLI02265;Ulises Mesa Olmedo;M;1971-01-14;55;Miraflores;2024-07-30 00:00:00;Premium;10442.87
CLI02266;Marianela Cordoba Cornejo;M;1977-08-02;48;Ate;2024-03-09 00:00:00;Regular;6072.56
CLI02267;Priscila Manuel Armengol;F;1978-07-27;47;Ate;2024-11-15 00:00:00;Regular;10399.25
CLI02268;Vidal Gordillo Gras;F;1998-12-01;27;Los Olivos;2024-02-07 00:00:00;Regular;8520.4
CLI02269;Jose Uria Marquez;F;2001-05-22;25;San Juan de Lurigancho;2025-04-24 00:00:00;Premium;5320.43
CLI02270;Regina Abad Crespi;F;1965-04-17;61;Miraflores;2025-04-12 00:00:00;Regular;7713.01
CLI02271;Fabian Escalona Linares;F;1993-12-21;32;San Juan de Lurigancho;2025-04-25 00:00:00;Premium;5452.88
CLI02272;Dafne Plaza;F;2007-10-26;18;Los Olivos;2025-04-10 00:00:00;Platino;11269.41
CLI02273;Tristan Morera-Bravo;M;2003-04-07;23;Magdalena;2025-02-25 00:00:00;Premium;9930.89
CLI02274;Hector Roberto Ramon Mayol;M;1969-12-07;56;San Juan de Lurigancho;2024-02-06 00:00:00;Platino;8499.15
CLI02275;Albina Cortes Osorio;F;2004-08-26;21;Los Olivos;2024-07-17 00:00:00;Basico;2642.02
CLI02276;Hermenegildo Carranza Buendia;M;1990-12-14;35;Santiago de Surco;2025-04-22 00:00:00;Platino;3515.34
CLI02277;Buenaventura Arteaga-Sala;M;2001-01-10;25;Los Olivos;2024-04-06 00:00:00;Basico;1163.33
CLI02278;Adelia Peiro;F;2006-03-16;20;San Miguel;2024-07-17 00:00:00;Platino;3119.01
CLI02279;Lara Sevillano Vilaplana;M;1996-08-22;29;Los Olivos;2024-06-20 00:00:00;Premium;7760.48
CLI02280;Jose Ignacio Ferrandez Grau;M;1967-04-02;59;Comas;2025-02-07 00:00:00;Premium;10959.32
CLI02281;Sebastian Galan-Blasco;M;1998-11-26;27;San Juan de Lurigancho;2024-07-31 00:00:00;Platino;10299.26
CLI02282;Marciano Hierro-Velez;M;1978-11-29;47;Ate;2024-12-04 00:00:00;Basico;1852.95
CLI02283;Inocencio Cobo Huertas;M;1956-08-11;69;Los Olivos;2024-10-08 00:00:00;Platino;8798.48
CLI02284;Gil Lozano Cepeda;M;2004-11-06;21;Los Olivos;2025-02-19 00:00:00;Platino;7310.48
CLI02285;Yesica Crespi;M;1971-03-19;55;;2025-01-26 00:00:00;Regular;3794.7
CLI02286;Manuela Zapata Galindo;M;2002-09-20;23;Ate;2025-01-02 00:00:00;Premium;9582.52
CLI02287;Chus del Montero;F;2002-12-01;23;Miraflores;2024-04-24 00:00:00;Premium;7434.31
CLI02288;Feliciana Falcon Rosell;F;1984-05-01;42;Los Olivos;2024-01-31 00:00:00;Platino;5041.08
CLI02289;Amancio Rojas-Pablo;F;1962-01-19;64;San Juan de Lurigancho;2024-09-25 00:00:00;Premium;11051.63
CLI02290;Manu Palacio Mateo;M;1961-01-07;65;San Borja;2024-12-23 00:00:00;Regular;3995.81
CLI02291;Angela Bibiana Iriarte Anguita;M;1973-10-15;52;Santiago de Surco;2024-05-04 00:00:00;Basico;2798.97
CLI02292;Bernarda Becerra Gimeno;M;1999-12-22;26;San Borja;2025-04-14 00:00:00;Regular;11216.38
CLI02293;Anastasio Acuna Larranaga;M;1964-01-30;62;Los Olivos;2024-11-29 00:00:00;Premium;9940.7
CLI02294;Ester Checa Salmeron;M;1979-07-10;46;;2024-05-01 00:00:00;Premium;9583.78
CLI02295;Heriberto Busquets Amaya;F;1989-10-31;36;San Miguel;2024-03-09 00:00:00;Premium;7126.52
CLI02296;Candela Lucia Sandoval Chacon;F;2008-02-18;18;Miraflores;2024-07-11 00:00:00;Premium;11265.32
CLI02297;Coral Aguilera;M;1955-06-07;71;Ate;2024-12-14 00:00:00;Basico;1999.51
CLI02298;Dario Pelaez;F;1993-12-10;32;San Juan de Lurigancho;2024-03-26 00:00:00;Basico;1807.24
CLI02299;Adan Gutierrez Angel;F;1968-10-25;57;;2024-08-14 00:00:00;Basico;2452.59
CLI02300;German Parra Ferrandez;M;1953-11-13;72;Magdalena;2024-09-26 00:00:00;Basico;1532.96
CLI02301;Alcides Moreno Uriarte;M;1968-10-31;57;San Juan de Lurigancho;2025-03-27 00:00:00;Basico;1363.7
CLI02302;Ligia Matas Carrasco;F;1957-06-18;69;Comas;2025-02-13 00:00:00;Regular;9326.51
CLI02303;Ester Lluch Exposito;M;1972-10-18;53;Comas;2024-06-21 00:00:00;Platino;9276.03
CLI02304;Evaristo Palomar Bauza;F;1970-04-08;56;San Miguel;2024-11-26 00:00:00;Premium;6038.51
CLI02305;Angel Benitez;F;1995-07-10;30;Comas;2025-02-13 00:00:00;Premium;3077.66
CLI02306;Alondra Quiroga Menendez;M;2002-10-06;23;Los Olivos;2025-01-09 00:00:00;Platino;3497.39
CLI02307;Paz Posada Busquets;F;1983-01-29;43;Los Olivos;2024-04-05 00:00:00;Premium;8229.0
CLI02308;Florentina Sacristan Royo;M;1973-05-05;53;Santiago de Surco;2025-01-19 00:00:00;Regular;3646.18
CLI02309;Rodolfo Carpio Araujo;F;1959-11-30;66;Ate;2024-01-05 00:00:00;Regular;6489.63
CLI02310;Carmen Serna Caceres;F;1994-08-25;31;Comas;2025-02-08 00:00:00;Platino;10303.02
CLI02311;Angel Perera;F;1993-01-01;33;Comas;2024-09-21 00:00:00;Premium;4336.22
CLI02312;Vicenta Barrena Posada;F;1979-11-27;46;Santiago de Surco;2024-04-19 00:00:00;Regular;9653.78
CLI02313;Encarnacion Amoros-Soto;M;1963-05-27;63;Ate;2024-08-25 00:00:00;Premium;9777.91
CLI02314;Maria Manuela de Prada;F;1962-05-25;64;San Borja;17/04/2025;Regular;6445.57
CLI02315;Jose Antonio Blanca Benavente;M;1957-06-17;69;;2024-10-19 00:00:00;Premium;7251.41
CLI02316;Jacobo Montana Gonzalez;F;1993-11-25;32;Ate;2024-09-29 00:00:00;Regular;8047.34
CLI02317;Amancio Hilario Casal Barrios;F;2005-06-01;21;Ate;2024-08-21 00:00:00;Platino;8880.23
CLI02318;Vera Arino Toledo;F;1984-06-07;42;Miraflores;2025-01-21 00:00:00;Platino;4852.73
CLI02319;Epifanio Vallejo Santiago;F;1988-09-04;37;Magdalena;2024-07-08 00:00:00;Regular;8255.52
CLI02320;Perla Herrera Galvez;F;1971-06-29;55;Magdalena;2024-10-23 00:00:00;Platino;8218.25
CLI02321;Josep Roura Capdevila;F;1994-10-02;31;Comas;2025-02-27 00:00:00;Platino;6552.12
CLI02322;Felix de Barriga;F;1989-07-09;36;Miraflores;2025-01-16 00:00:00;Platino;11345.39
CLI02323;Leoncio Navas Palomo;M;1957-09-26;68;Los Olivos;26/02/2025;Premium;8926.01
CLI02324;Faustino Xavier Izquierdo Moya;F;1987-07-14;38;Santiago de Surco;2024-05-30 00:00:00;Platino;9055.1
CLI02325;Fausto Morata Blanes;F;1983-07-13;42;San Juan de Lurigancho;2024-06-23 00:00:00;Premium;4253.01
CLI02326;Noelia Corral Real;M;2002-07-08;23;Miraflores;2024-11-04 00:00:00;Regular;5139.17
CLI02327;Haydee Amador-Escudero;F;1955-01-30;71;San Borja;2025-02-01 00:00:00;Basico;1555.84
CLI02328;Maria Teresa Julia Angulo;F;1980-11-14;45;Comas;2024-01-08 00:00:00;Platino;10003.36
CLI02329;Julie Pulido;M;1977-03-15;49;San Borja;2024-05-13 00:00:00;Premium;11303.92
CLI02330;Leire de Blanca;F;1967-08-16;58;Los Olivos;2025-04-19 00:00:00;Platino;9607.01
CLI02331;Andres Felipe Garate Nicolas;M;1970-12-06;55;San Borja;2024-05-18 00:00:00;Basico;1839.6
CLI02332;Felicia Montesinos Gamez;M;1954-05-05;72;San Borja;2024-06-18 00:00:00;Premium;7923.82
CLI02333;Ramon Urrutia Huguet;F;1973-11-04;52;San Borja;2024-12-25 00:00:00;Basico;2609.93
CLI02334;Macaria Pallares Canals;M;1996-11-25;29;San Juan de Lurigancho;2024-05-13 00:00:00;Basico;2409.51
CLI02335;Ema de Benavent;M;2005-03-31;21;San Borja;2024-08-19 00:00:00;Basico;2597.19
CLI02336;Noemi Morillo Casas;M;1991-12-12;34;Comas;2025-03-14 00:00:00;Basico;2263.19
CLI02337;Ignacio Pizarro Bustamante;F;1952-07-07;73;Los Olivos;2024-09-29 00:00:00;Premium;9413.17
CLI02338;Aristides Aguado Pardo;F;1969-10-05;56;San Miguel;2024-04-26 00:00:00;Basico;1422.35
CLI02339;Clara de Carranza;M;1959-09-08;66;Miraflores;2024-11-26 00:00:00;Premium;9487.54
CLI02340;Aurea Montesinos Cueto;M;1982-11-04;43;San Miguel;2024-09-17 00:00:00;Basico;1324.5
CLI02341;Nelida del Carreno;M;1983-03-21;43;Magdalena;2025-02-22 00:00:00;Basico;1099.82
CLI02342;Santiago Esteve;M;2004-10-16;21;Magdalena;2024-10-22 00:00:00;Premium;3007.4
CLI02343;Cecilio Ricardo Calzada Almansa;F;1990-07-11;35;Miraflores;2024-11-26 00:00:00;Regular;6708.84
CLI02344;Rocio de Guzman;M;2000-06-17;26;Los Olivos;21/10/2024;Premium;8007.85
CLI02345;Emelina Cano Crespo;M;1998-08-28;27;San Miguel;2025-03-18 00:00:00;Basico;1934.85
CLI02346;Ani Velazquez;F;1977-01-22;49;Comas;2025-02-17 00:00:00;Premium;5561.16
CLI02347;Eusebia Tome Baena;F;1966-04-07;60;San Juan de Lurigancho;2024-07-28 00:00:00;Regular;9038.34
CLI02348;Wilfredo del Bolanos;F;1984-12-18;41;Miraflores;2024-12-04 00:00:00;Platino;9943.34
CLI02349;Ester Girona Madrid;F;1995-04-22;31;Magdalena;2024-05-09 00:00:00;Basico;1563.04
CLI02350;Jose Manuel Rios Valbuena;F;1975-09-06;50;San Miguel;22/10/2024;Basico;2562.63
CLI02351;Remedios Rossello-Milla;M;1976-11-25;49;Magdalena;2025-03-18 00:00:00;Basico;2490.04
CLI02352;Gaston Cortes Larrea;F;1958-07-09;67;Magdalena;2025-01-18 00:00:00;Basico;1261.89
CLI02353;Nydia Prats Cabanas;M;2007-10-07;18;San Miguel;2024-07-18 00:00:00;Platino;9809.81
CLI02354;America Ramis-Moya;F;1995-01-31;31;Ate;2024-01-24 00:00:00;Basico;2531.32
CLI02355;Pablo Diez Serna;F;2005-01-09;21;San Miguel;2024-09-21 00:00:00;Regular;3714.72
CLI02356;Hugo Santos-Carrera;M;2000-10-03;25;Ate;2025-03-05 00:00:00;Basico;1766.61
CLI02357;Virgilio Bas Gascon;F;1953-11-15;72;Ate;2025-03-12 00:00:00;Premium;9781.69
CLI02358;Flor Ramon Lago;M;1960-10-31;65;San Borja;2024-04-08 00:00:00;Platino;7246.75
CLI02359;Amilcar Cadenas Jimenez;M;1962-03-26;64;Magdalena;2025-04-21 00:00:00;Basico;1479.95
CLI02360;Socorro Canals;F;1999-04-03;27;Comas;2024-05-26 00:00:00;Platino;10801.08
CLI02361;Desiderio Nestor Alemany Corominas;M;2004-04-04;22;;2024-05-26 00:00:00;Basico;2611.09
CLI02362;Yago del Alegre;F;1991-01-10;35;Miraflores;2024-05-12 00:00:00;Premium;3880.83
CLI02363;Araceli Marques-Prado;M;1994-11-23;31;Miraflores;2025-01-02 00:00:00;Regular;4199.53
CLI02364;Isidoro Maximo Aranda Arana;M;1988-10-18;37;Comas;2024-10-26 00:00:00;Platino;8430.52
CLI02365;Pascual Lucas-Vallejo;M;1982-06-02;44;Ate;2024-10-14 00:00:00;Basico;1362.08
CLI02366;Lisandro Diego-Marmol;F;2007-02-28;19;Los Olivos;2024-06-07 00:00:00;Basico;2041.79
CLI02367;Aitor Casanovas;F;1977-03-22;49;Los Olivos;2024-05-15 00:00:00;Regular;9904.15
CLI02368;Marta Santiago-Artigas;F;2007-06-07;19;Santiago de Surco;2024-10-28 00:00:00;Basico;1868.91
CLI02369;Guiomar Diez;M;1974-08-30;51;Los Olivos;2025-04-19 00:00:00;Platino;10513.98
CLI02370;Herminio Lara Pereira;F;1969-01-28;57;Comas;2024-12-31 00:00:00;Regular;7478.53
CLI02371;Ovidio Baeza Coloma;F;1997-04-12;29;;2024-09-03 00:00:00;Premium;4108.25
CLI02372;Benita Grau Vilanova;F;2003-11-03;22;Miraflores;2025-02-13 00:00:00;Premium;3313.57
CLI02373;Antonio Poza Arrieta;M;1989-08-08;36;Comas;2024-02-27 00:00:00;Platino;8646.13
CLI02374;Cosme Bautista Cortina;F;1984-02-10;42;Los Olivos;2024-07-27 00:00:00;Basico;1114.62
CLI02375;Fortunata Abella Guijarro;M;1970-07-22;55;Miraflores;2025-04-05 00:00:00;Basico;2120.74
CLI02376;Jose Mari Carlos Nicolau;M;1998-09-12;27;Miraflores;2024-02-18 00:00:00;Premium;10237.71
CLI02377;Cintia Marmol Sandoval;F;2006-05-12;20;Miraflores;2024-09-07 00:00:00;Regular;7716.43
CLI02378;Reyna Salas Comas;M;1991-04-04;35;Santiago de Surco;2024-07-16 00:00:00;Premium;7076.71
CLI02379;Onofre Robles Gil;F;1975-11-11;50;Magdalena;2025-03-11 00:00:00;Premium;5631.59
CLI02380;Cesar Zorrilla Francisco;F;1990-10-13;35;Los Olivos;2024-08-01 00:00:00;Regular;5206.25
CLI02381;Octavia Duran Guerra;M;2006-01-20;20;Ate;2024-11-28 00:00:00;Platino;9962.13
CLI02382;Silvia Ordonez Vazquez;F;1952-09-02;73;Ate;2024-08-26 00:00:00;Basico;2281.09
CLI02383;Ciriaco de Portero;M;1991-10-28;34;Los Olivos;2025-04-10 00:00:00;Basico;2632.65
CLI02384;Efrain Alberto-Raya;M;2008-04-17;18;Ate;2024-10-04 00:00:00;Regular;6894.6
CLI02385;Jovita Yuste Melendez;F;1984-12-30;41;San Miguel;2024-11-27 00:00:00;Basico;1925.06
CLI02386;Pepito Angulo Cortes;M;1967-09-21;58;San Juan de Lurigancho;2025-03-12 00:00:00;Platino;6070.92
CLI02387;Emiliana Peral Rossello;M;1980-04-13;46;San Juan de Lurigancho;2024-04-09 00:00:00;Platino;3342.61
CLI02388;Martina Cabeza-Leon;M;1975-08-07;50;San Miguel;2024-05-28 00:00:00;Premium;9070.95
CLI02389;Marcial del Correa;M;1972-06-02;54;San Juan de Lurigancho;2024-01-20 00:00:00;Basico;1934.54
CLI02390;Caridad Alamo Gil;F;1979-01-17;47;Santiago de Surco;2024-05-25 00:00:00;Platino;7927.08
CLI02391;Tono Fidel Feliu Corominas;M;1973-03-01;53;Magdalena;2025-01-20 00:00:00;Platino;3718.53
CLI02392;Isidro Fuertes Pons;M;1998-04-04;28;San Miguel;2024-10-17 00:00:00;Basico;1318.03
CLI02393;Joaquin Pena;M;1973-03-22;53;Los Olivos;2024-10-27 00:00:00;Platino;6412.92
CLI02394;Hernando Jacinto Barroso Llopis;F;1952-07-14;73;San Borja;2024-10-09 00:00:00;Basico;1849.56
CLI02395;Violeta Polo;F;1954-07-04;71;Los Olivos;2024-09-10 00:00:00;Platino;7304.62
CLI02396;Abigail Roxana Mercader Almazan;F;1983-09-10;42;San Borja;2024-06-08 00:00:00;Basico;1685.2
CLI02397;Jose Luis Caparros Olive;M;1975-07-23;50;San Juan de Lurigancho;2024-03-21 00:00:00;Regular;9669.45
CLI02398;Candelario Peralta Ramis;M;2002-10-30;23;Miraflores;2024-03-25 00:00:00;Basico;1158.21
CLI02399;Ambar Crescencia Duque Plana;F;1997-09-27;28;;2024-06-30 00:00:00;Platino;6444.47
CLI02400;Emelina Abellan Sainz;M;1998-10-15;27;Comas;2024-06-04 00:00:00;Regular;3957.7
CLI02401;Victor Andres Hernandez Porcel;F;1988-04-04;38;Magdalena;2024-09-25 00:00:00;Basico;2169.05
CLI02402;Lope Peiro;F;1958-05-25;68;Santiago de Surco;2024-05-07 00:00:00;Platino;8059.33
CLI02403;Rogelio Maza Folch;F;1981-08-24;44;Los Olivos;2025-02-26 00:00:00;Premium;4722.09
CLI02404;Julie Gil Guzman;M;1964-03-06;62;Miraflores;2024-06-21 00:00:00;Basico;1637.98
CLI02405;Loreto Jerez;M;1995-04-23;31;San Juan de Lurigancho;2025-03-25 00:00:00;Premium;3039.6
CLI02406;Ezequiel Sobrino-Marquez;F;2006-10-09;19;Magdalena;2024-01-20 00:00:00;Regular;10207.59
CLI02407;Maria Pilar Gracia;F;2003-01-20;23;Comas;2024-01-25 00:00:00;Platino;7941.47
CLI02408;Amaya Andres Bru;F;2002-04-07;24;San Miguel;2024-10-20 00:00:00;Premium;5051.21
CLI02409;Sigfrido Fabregas;F;2004-08-26;21;San Juan de Lurigancho;2025-03-31 00:00:00;Platino;3002.86
CLI02410;Susanita de Torrens;F;1964-06-28;62;Miraflores;2024-09-24 00:00:00;Premium;9915.37
CLI02411;Arsenio de Casal;M;1953-11-04;72;Miraflores;2024-08-04 00:00:00;Platino;8565.09
CLI02412;Elena Hidalgo Guerra;M;1975-07-30;50;San Miguel;2024-07-04 00:00:00;Basico;1367.49
CLI02413;Angela Costa Alamo;F;1978-09-01;47;Los Olivos;2024-04-26 00:00:00;Platino;9022.83
CLI02414;Salome Fanny Borrell Pinol;F;1960-09-25;65;San Juan de Lurigancho;2024-06-02 00:00:00;Platino;10529.14
CLI02415;Eduardo Pereira Barragan;F;1966-04-30;60;Ate;2024-08-13 00:00:00;Basico;1519.47
CLI02416;Haroldo Alsina Guitart;F;1996-03-28;30;Magdalena;2025-02-06 00:00:00;Basico;1287.05
CLI02417;Nerea Roda;M;1971-12-20;54;San Juan de Lurigancho;2024-12-08 00:00:00;Platino;3402.77
CLI02418;Jesusa Robledo Guerrero;M;2001-02-11;25;San Borja;2024-02-02 00:00:00;Regular;4884.43
CLI02419;Adriana de Romeu;F;1957-08-14;68;Miraflores;2024-06-21 00:00:00;Premium;7791.75
CLI02420;Natalio Aaron Lopez Lobato;F;1969-01-30;57;Santiago de Surco;2024-08-23 00:00:00;Regular;3063.67
CLI02421;Mariano Palomo Saez;F;1964-03-14;62;San Miguel;2024-06-17 00:00:00;Basico;2473.62
CLI02422;Edelmiro Calleja Noriega;F;1971-11-04;54;San Borja;2024-01-02 00:00:00;Basico;2558.32
CLI02423;Florentina Lerma Iglesias;M;1955-11-15;70;Santiago de Surco;2024-01-09 00:00:00;Premium;8312.62
CLI02424;Angel Barrios Azcona;M;1958-03-08;68;Ate;2024-03-09 00:00:00;Regular;6910.1
CLI02425;Loida Flores Riquelme;F;1992-09-01;33;Miraflores;2024-05-22 00:00:00;Premium;11072.95
CLI02426;Amor de Daza;F;1964-01-03;62;Ate;2024-07-01 00:00:00;Regular;4285.39
CLI02427;Jose Carlos del Vila;M;2006-09-09;19;Los Olivos;2025-04-15 00:00:00;Regular;10880.76
CLI02428;Montserrat Rosales Berenguer;M;2002-08-25;23;Magdalena;2024-09-27 00:00:00;Platino;9888.63
CLI02429;Alejandro Roldan;F;1978-01-20;48;San Juan de Lurigancho;2024-05-13 00:00:00;Platino;5431.57
CLI02430;Cristina Solana Lledo;F;1976-11-15;49;Ate;2025-01-31 00:00:00;Premium;7871.45
CLI02431;Carlos Ferrera;M;1969-11-25;56;San Juan de Lurigancho;2024-08-30 00:00:00;Premium;8492.73
CLI02432;Agata Pineiro Bermudez;M;1977-07-30;48;Comas;2024-10-17 00:00:00;Premium;5066.43
CLI02433;Jose Ramon Samper;F;1996-08-06;29;Miraflores;2024-02-28 00:00:00;Premium;3845.75
CLI02434;Eligia Martorell Moliner;M;1970-03-11;56;San Borja;2024-02-02 00:00:00;Regular;3523.67
CLI02435;Elias Olivera Iglesias;F;1979-06-25;47;Ate;2024-12-28 00:00:00;Premium;10553.69
CLI02436;Prudencia del Aguilera;F;1968-04-16;58;Miraflores;2025-04-06 00:00:00;Premium;5749.96
CLI02437;Dan Jara;F;2004-09-05;21;Ate;2025-02-02 00:00:00;Regular;9393.95
CLI02438;Julia Morcillo-Lamas;F;1996-01-11;30;San Juan de Lurigancho;2024-08-02 00:00:00;Platino;11023.4
CLI02439;Mariano Almansa Ballester;F;1962-01-04;64;Ate;2024-04-28 00:00:00;Platino;6073.54
CLI02440;Aura del Nunez;M;1973-11-25;52;Los Olivos;22/12/2024;Platino;3659.68
CLI02441;Ciriaco Hervia Barrena;F;1972-01-09;54;San Miguel;2024-01-28 00:00:00;Basico;1908.11
CLI02442;Juan Manuel Tello Arino;F;1996-01-18;30;Comas;2024-11-25 00:00:00;Platino;9020.2
CLI02443;Concepcion Espana Linares;M;1997-08-04;28;Comas;2024-12-12 00:00:00;Platino;9686.35
CLI02444;Julian Miro Cisneros;M;1988-07-21;37;Miraflores;2024-01-13 00:00:00;Regular;3221.73
CLI02445;Calixta Coronado;F;1977-03-31;49;Comas;2024-12-19 00:00:00;Basico;1918.12
CLI02446;Florinda Plaza Benavent;F;1954-05-01;72;Ate;2024-12-04 00:00:00;Premium;10874.1
CLI02447;Amando Anglada-Juan;F;2002-08-06;23;Ate;2024-12-11 00:00:00;Platino;5820.01
CLI02448;Inocencio Verdugo Rojas;M;1956-12-13;69;Santiago de Surco;2024-11-21 00:00:00;Premium;7361.41
CLI02449;Isaura Sales;F;1990-07-18;35;Magdalena;2025-01-22 00:00:00;Basico;1406.61
CLI02450;Cruz del Oller;M;2005-10-08;20;;2025-04-08 00:00:00;Regular;10734.1
CLI02451;Beatriz Blasco Barba;M;1996-12-10;29;San Juan de Lurigancho;2025-03-01 00:00:00;Premium;10164.27
CLI02452;Luis Dani Llado Gimenez;M;1997-10-03;28;Ate;2024-11-05 00:00:00;Premium;6201.51
CLI02453;Imelda Ibanez;M;2003-10-02;22;San Juan de Lurigancho;2025-03-07 00:00:00;Regular;5799.85
CLI02454;Cebrian Alvaro Galan;F;1981-02-06;45;San Borja;2024-07-26 00:00:00;Regular;4305.74
CLI02455;Cebrian Luque Pera;M;1968-03-22;58;Santiago de Surco;2024-01-24 00:00:00;Premium;6022.33
CLI02456;Angelita Herrero Alcolea;F;1974-04-02;52;Ate;2024-07-27 00:00:00;Basico;1497.1
CLI02457;Jose Manuel Farre-Acedo;F;1962-10-03;63;Los Olivos;2024-03-26 00:00:00;Platino;3658.82
CLI02458;Gregorio Jauregui-Casanovas;F;1957-05-25;69;Ate;2024-12-28 00:00:00;Regular;3881.02
CLI02459;Nicolasa Alvarado Baro;F;1970-12-12;55;San Miguel;2024-03-26 00:00:00;Premium;7072.59
CLI02460;Ambar Mariana Almeida Cueto;F;1976-10-28;49;Los Olivos;2024-04-20 00:00:00;Premium;6925.38
CLI02461;Maria Dolores Ayllon Torralba;F;1995-04-25;31;;2024-01-23 00:00:00;Platino;5139.11
CLI02462;Calixta Huerta Espinosa;M;1970-07-07;55;San Borja;2024-08-21 00:00:00;Premium;6644.4
CLI02463;Vasco Castells Baron;M;1962-12-15;63;San Miguel;2024-09-28 00:00:00;Premium;7289.6
CLI02464;Pedro Manolo Canales Heras;M;2006-08-19;19;Magdalena;2024-11-15 00:00:00;Basico;2119.62
CLI02465;Gregorio Guadalupe Oliver Beltran;F;1953-04-11;73;Ate;2025-01-07 00:00:00;Basico;1145.78
CLI02466;Casemiro Castejon Marin;M;1981-01-20;45;Comas;2024-02-09 00:00:00;Premium;3346.51
CLI02467;Renato Alarcon Rios;M;1999-01-11;27;San Borja;2024-01-12 00:00:00;Platino;7534.95
CLI02468;Arsenio Mugica Fuentes;M;1966-08-30;59;;2025-04-11 00:00:00;Premium;8313.3
CLI02469;Morena Azcona Avila;F;2003-10-26;22;San Juan de Lurigancho;2024-01-09 00:00:00;Regular;5224.49
CLI02470;Omar Castellanos Atienza;F;1990-06-20;36;Miraflores;2024-06-21 00:00:00;Premium;3268.3
CLI02471;Fito Hernandez Sanabria;M;1955-10-17;70;Magdalena;2024-08-04 00:00:00;Platino;10143.44
CLI02472;Cebrian Palma Canas;M;1959-04-03;67;San Borja;2024-09-18 00:00:00;Basico;1355.26
CLI02473;Maria Del Carmen Cardenas Casanova;F;1985-10-19;40;San Miguel;2024-05-27 00:00:00;Basico;1093.39
CLI02474;Pacifica Gabaldon Escobar;M;2001-06-12;25;Comas;2024-04-23 00:00:00;Basico;1393.27
CLI02475;Maria Cristina de Moll;F;1968-01-05;58;Los Olivos;2024-11-23 00:00:00;Regular;10923.99
CLI02476;Calisto del Nevado;F;1953-07-09;72;Miraflores;2024-09-21 00:00:00;Regular;10473.14
CLI02477;Chucho Somoza Echeverria;M;1977-03-12;49;San Miguel;2024-09-15 00:00:00;Platino;11045.09
CLI02478;Eloisa Castro Cuervo;F;1984-06-13;42;San Miguel;2024-12-07 00:00:00;Basico;1843.11
CLI02479;Morena Ibarra-Cobos;F;1996-11-15;29;San Borja;2024-11-23 00:00:00;Premium;4234.96
CLI02480;Feliciano Sacristan Casals;M;2001-04-24;25;Comas;2024-11-21 00:00:00;Regular;8235.64
CLI02481;Nieves Lumbreras Moll;M;1977-11-17;48;San Miguel;2024-04-01 00:00:00;Basico;2584.82
CLI02482;Gaspar Sancho Ramis;M;1995-07-23;30;Santiago de Surco;2024-04-30 00:00:00;Premium;9705.16
CLI02483;Isidro Aguilar Laguna;F;1979-08-02;46;San Juan de Lurigancho;2025-01-10 00:00:00;Platino;8285.13
CLI02484;Juan Carlos Galvan Aznar;F;2001-02-25;25;Comas;2024-08-23 00:00:00;Platino;3297.62
CLI02485;Oscar Abad Tejedor;M;1952-12-30;73;Miraflores;2024-01-10 00:00:00;Regular;7359.63
CLI02486;Pio Maldonado Nunez;F;2004-06-18;22;Magdalena;2024-04-14 00:00:00;Basico;1996.0
CLI02487;Americo del Bernad;F;2007-08-18;18;Miraflores;2024-03-16 00:00:00;Regular;3193.86
CLI02488;Felicia Fortunata Cisneros Guzman;F;1963-10-28;62;Ate;2025-03-28 00:00:00;Regular;7432.86
CLI02489;Itziar Osuna Fabregat;F;1970-09-11;55;San Borja;2024-03-11 00:00:00;Basico;1620.39
CLI02490;Renata Moreno Santana;F;1956-04-04;70;San Borja;2025-03-27 00:00:00;Premium;6235.63
CLI02491;Carlos Bayo Soriano;F;1989-12-24;36;Magdalena;2024-11-04 00:00:00;Platino;3737.8
CLI02492;Carmen Cabeza;M;1972-02-11;54;Comas;2025-03-18 00:00:00;Premium;7740.19
CLI02493;Felisa Corona Rojas Sedano;F;1998-11-26;27;Comas;2024-05-31 00:00:00;Basico;2736.63
CLI02494;Eli Morante Tamayo;M;2006-08-23;19;Magdalena;2025-01-04 00:00:00;Basico;1691.64
CLI02495;Teodora Marquez-Andreu;F;1978-02-18;48;San Miguel;2024-09-02 00:00:00;Regular;11184.57
